endTime,artist,track,time
28/10/2021 08:45,Gucci Mane,Wake Up in the Sky,3.386016667
28/10/2021 08:48,Billie Eilish,ocean eyes,3.33965
28/10/2021 08:52,6LACK,First Fuck,3.424816667
28/10/2021 08:53,Drake,War,1.545
28/10/2021 10:35,YoungBoy Never Broke Again,Make No Sense,0.288966667
28/10/2021 10:38,YoungBoy Never Broke Again,Callin (feat. Snoop Dogg),2.384066667
28/10/2021 10:39,YoungBoy Never Broke Again,Lil Top,0.810366667
28/10/2021 10:39,NAV,Ralo,0.382116667
28/10/2021 10:41,NAV,Tension,0.000383333
28/10/2021 10:41,NAV,Time Piece (feat. Lil Durk),2.205916667
28/10/2021 10:42,NAV,Time Piece (feat. Lil Durk),0.317316667
28/10/2021 10:44,NAV,Tension,2.690816667
28/10/2021 10:47,NAV,Vicodin,2.1869
28/10/2021 10:49,NAV,Amazing (feat. Future),2.3
28/10/2021 10:49,NAV,Tussin (feat. Young Thug),0.224733333
28/10/2021 10:50,NAV,Amazing (feat. Future),0.145166667
28/10/2021 10:50,Offset,Ric Flair Drip (with Metro Boomin),0.244133333
28/10/2021 10:50,NAV,Tussin (feat. Young Thug),0.28485
28/10/2021 10:50,mike.,These Days,0.216666667
28/10/2021 10:51,Meek Mill,Going Bad (feat. Drake),0.194333333
28/10/2021 10:51,Yung Gravy,Whip A Tesla,0.6471
28/10/2021 10:51,Metro Boomin,10 Freaky Girls (with 21 Savage),0.06425
28/10/2021 10:54,Meek Mill,Going Bad (feat. Drake),3.0087
28/10/2021 10:58,NAV,Held Me Down,3.801766667
28/10/2021 11:01,XXXTENTACION,whoa (mind in awe),2.6296
28/10/2021 11:05,NAV,Why You Crying Mama,4.219533333
28/10/2021 11:09,J. Cole,Deja Vu,4.1959
28/10/2021 11:31,Marshmello,You Can Cry,0.0145
28/10/2021 11:34,Travis Scott,R.I.P. SCREW,3.0935
28/10/2021 11:38,Gunna,Car Sick (feat. NAV & Metro Boomin),3.6636
28/10/2021 11:41,G-Eazy,Remember You (feat. blackbear),3.598
28/10/2021 11:45,G-Eazy,Remember You (feat. blackbear),3.598
28/10/2021 11:48,NAV,Never Change,3.0211
28/10/2021 11:51,Sik World,Idgaf,0.837816667
28/10/2021 11:51,J. Cole,p r i d e . i s . t h e . d e v i l (with Lil Baby),0.020366667
28/10/2021 11:54,Metro Boomin,10 Freaky Girls (with 21 Savage),3.47155
28/10/2021 11:57,JAY-Z,Ni**as In Paris,2.428316667
28/10/2021 11:59,Drake,One Dance,2.493
28/10/2021 12:30,Drake,One Dance,0.4074
28/10/2021 12:34,Post Malone,Paranoid,0
28/10/2021 12:34,G-Eazy,Shoot Me Down (feat. Anthony Stewart),0.011833333
28/10/2021 12:34,A Boogie Wit da Hoodie,Swervin (feat. 6ix9ine),0
28/10/2021 12:34,Lil Baby,Yes Indeed,0
28/10/2021 12:34,Internet Money,Thrusting (feat. Swae Lee & Future),0
28/10/2021 12:34,Metro Boomin,10AM/Save The World (feat. Gucci Mane),2.982816667
28/10/2021 12:37,G-Eazy,Shoot Me Down (feat. Anthony Stewart),3.278216667
28/10/2021 12:42,Internet Money,Thrusting (feat. Swae Lee & Future),3.711333333
28/10/2021 12:43,Post Malone,Paranoid,0.000383333
28/10/2021 12:43,A Boogie Wit da Hoodie,Swervin (feat. 6ix9ine),1.35605
28/10/2021 12:44,G-Eazy,Tumblr Girls (feat. Christoph Andersson),0.010316667
28/10/2021 12:44,Tyga,SWISH,0.019466667
28/10/2021 12:44,XXXTENTACION,Moonlight,0.0125
28/10/2021 12:44,DJ Khaled,GREECE (feat. Drake),0.061883333
28/10/2021 12:44,Lil Tjay,Ruthless (feat. Jay Critch),0.082933333
28/10/2021 12:44,Lil Baby,Yes Indeed,0.058166667
28/10/2021 12:44,NF,Only,0.091566667
28/10/2021 12:46,Travis Scott,SICKO MODE,0.051183333
28/10/2021 12:46,Young Thug,The London (feat. J. Cole & Travis Scott),2.27735
28/10/2021 12:50,Metro Boomin,Space Cadet (feat. Gunna),3.387766667
28/10/2021 12:53,Roddy Ricch,The Box,3.277533333
28/10/2021 12:57,Ramz,Barking,3.380433333
28/10/2021 12:59,HVME,Goosebumps,2.720133333
28/10/2021 13:03,DJ Khaled,GREECE (feat. Drake),3.35385
28/10/2021 13:06,Travis Scott,SICKO MODE,0.186433333
28/10/2021 13:06,NF,PAID MY DUES,3.527383333
28/10/2021 13:06,NF,PAID MY DUES,0.007483333
28/10/2021 13:10,NF,THAT'S A JOKE,3.8276
28/10/2021 13:14,G-Eazy,No Limit,4.089766667
28/10/2021 13:17,Travis Scott,HIGHEST IN THE ROOM,2.928666667
28/10/2021 13:21,Roddy Ricch,The Box,3.277533333
28/10/2021 13:22,Future,Fine China,1.5102
28/10/2021 13:27,Travis Scott,STARGAZING,4.5119
28/10/2021 13:31,Juice WRLD,Lucid Dreams,3.99725
28/10/2021 13:32,XXXTENTACION,Look At Me!,1.65425
28/10/2021 13:32,Travis Scott,HIGHEST IN THE ROOM,0.01845
28/10/2021 13:36,NF,DRIFTING,3.33415
28/10/2021 13:40,Gunna,Car Sick (feat. NAV & Metro Boomin),3.6636
28/10/2021 13:44,Post Malone,Candy Paint,3.792216667
28/10/2021 13:48,Drake,Laugh Now Cry Later (feat. Lil Durk),4.3582
28/10/2021 13:50,Future,Fine China,2.359766667
28/10/2021 13:58,NF,THAT'S A JOKE,1.06285
28/10/2021 14:49,Cream,Strange Brew,1.940183333
28/10/2021 14:50,Cream,Sunshine Of Your Love,0.7279
28/10/2021 14:53,mansionz,STFU,3.063483333
28/10/2021 14:57,Khalid,Reasons,3.867066667
28/10/2021 15:00,NAV,Dior Runners,2.766683333
28/10/2021 15:03,One Direction,Illusion,3.236666667
28/10/2021 15:06,Doja Cat,Kiss Me More (feat. SZA),0.01125
28/10/2021 15:06,Sekai,ILY,0.112016667
28/10/2021 15:06,Lil Nas X,Panini - DaBaby Remix,2.517333333
28/10/2021 15:10,Doja Cat,Why Why (feat. Gunna),2.982666667
28/10/2021 15:11,Aaryan Shah,Demon Time,1.313
28/10/2021 15:32,Ed Sheeran,Castle on the Hill,0.0867
28/10/2021 15:32,Desiigner,Panda,0.031566667
28/10/2021 15:32,Aaryan Shah,Demon Time,0.106066667
28/10/2021 15:35,Alicks,Next to You,0.166666667
28/10/2021 15:40,Alicks,Next to You,2.931783333
28/10/2021 15:44,Joji,SLOW DANCING IN THE DARK,3.487883333
28/10/2021 15:49,sophie meiers,Bruises and Satin - Demo,3.0552
28/10/2021 15:51,Jhove,Above Clouds,2.815316667
28/10/2021 15:55,Peachy!,sorries,3.58095
28/10/2021 15:57,Towerz,choices,2.071516667
28/10/2021 16:00,kokoro,delusions,2.511616667
28/10/2021 16:02,Teqkoi,I'm Not Enough and I'm Sorry,2
28/10/2021 16:06,Ben Howard,Promise,4.272083333
28/10/2021 16:08,cryy,until sunrise,1.72
28/10/2021 16:11,Else,Paris,3.495133333
28/10/2021 16:13,UMI,Butterfly,2.076766667
28/10/2021 16:13,UMI,Butterfly,0.023166667
28/10/2021 16:13,dontaskalex,Heaven,0.000383333
28/10/2021 16:17,Else,Paris,3.495133333
28/10/2021 16:17,UMI,Butterfly,0.576933333
28/10/2021 16:19,Kochetkovv,04:44 AM,2.031883333
28/10/2021 16:28,Drake,The Remorse,5.7471
28/10/2021 16:38,Purrple Cat,Reflection,0.048833333
28/10/2021 16:42,Drake,F*****g Fans,4.085516667
28/10/2021 16:46,Russ,Sep-16,4.164433333
28/10/2021 16:52,Drake,Marvins Room,5.7871
28/10/2021 16:59,Bryce Vine,Drew Barrymore,3.1623
28/10/2021 17:00,Bryce Vine,Drew Barrymore,0.032483333
28/10/2021 17:04,One Direction,No Control,2.397833333
28/10/2021 17:05,One Direction,No Control,0.93895
28/10/2021 17:08,Kid Cudi,Lord I Know,3.534
28/10/2021 17:11,Powfu,throw it all away (feat. Jomie),2.9367
28/10/2021 17:16,Lauv,i'm so tired... - Stripped - Live in LA,3.127916667
28/10/2021 17:19,Kaash Paige,London,2.724766667
28/10/2021 17:23,Lil Tjay,20/20,3.8408
28/10/2021 17:26,Bryson Tiller,Exchange,3.24355
28/10/2021 17:27,Russ,Sep-16,0.763933333
28/10/2021 20:30,The Weeknd,Can't Feel My Face,0.07
28/10/2021 20:31,The Weeknd,The Hills - Remix,0.062666667
28/10/2021 20:35,Dave,Location (feat. Burna Boy),4.02155
28/10/2021 20:40,Dave,Panic Attack,5.4477
28/10/2021 20:43,Dave,Lazarus (feat. Boj),3.406216667
28/10/2021 20:47,Dave,No Words,3.515066667
28/10/2021 20:51,Dave,Professor X,0.180033333
28/10/2021 20:51,Dave,Professor X,3.6284
28/10/2021 20:51,Dave,System (feat. WizKid),0.012933333
28/10/2021 20:54,J. Cole,Deja Vu,3.396283333
28/10/2021 20:58,Metro Boomin,Dreamcatcher (feat. Swae Lee & Travis Scott),3.532
28/10/2021 21:01,Drake,One Dance,2.899766667
28/10/2021 21:03,Gunna,Helluva Price,2.429933333
28/10/2021 21:06,PARTYNEXTDOOR,BELIEVE IT,3.05365
28/10/2021 21:09,XXXTENTACION,SAD!,2.77675
28/10/2021 21:12,Lil Baby,Close Friends (Lil Baby & Gunna),3.398016667
28/10/2021 21:16,Drake,No Friends In The Industry,3.202116667
28/10/2021 21:20,Drake,Laugh Now Cry Later (feat. Lil Durk),4.3582
28/10/2021 21:23,Metro Boomin,Don't Come Out The House (with 21 Savage),2.805766667
28/10/2021 21:26,Roddy Ricch,late at night,2.911366667
28/10/2021 21:28,Internet Money,Giddy Up (feat. Wiz Khalifa & 24KGoldn),2.4526
28/10/2021 21:32,Lil Tjay,Calling My Phone,3.4243
28/10/2021 21:32,J. Cole,a m a r i,0.09035
28/10/2021 21:35,Ramz,Barking,3.380433333
28/10/2021 21:37,Drake,Fountains (with Tems),1.942766667
28/10/2021 21:39,Drake,Signs,1.707133333
28/10/2021 21:42,PARTYNEXTDOOR,BELIEVE IT,3.05365
28/10/2021 21:42,G-Eazy,Remember You (feat. blackbear),0.21065
28/10/2021 21:44,Metro Boomin,10 Freaky Girls (with 21 Savage),1.82485
28/10/2021 21:46,Young Nudy,Hell Shell,2.547566667
28/10/2021 21:50,NAV,Champion (feat. Travis Scott),0.044516667
28/10/2021 21:50,Kendrick Lamar,LOVE. FEAT. ZACARI.,3.489833333
28/10/2021 21:52,Travis Scott,R.I.P. SCREW,2.00535
28/10/2021 21:56,PARTYNEXTDOOR,Come and See Me (feat. Drake),3.924616667
28/10/2021 22:00,JAY-Z,Ni**as In Paris,3.65555
28/10/2021 22:03,Lil Uzi Vert,Leaders (feat. NAV),3.247383333
28/10/2021 22:07,Metro Boomin,"No More (feat. Travis Scott, Kodak Black & 21 Savage)",4.418666667
28/10/2021 22:10,Belly,What You Want,2.93615
28/10/2021 22:12,Marc Seguí,Tiroteo - Remix,1.612333333
28/10/2021 22:15,GASHI,Roses,2.826216667
28/10/2021 22:15,XXXTENTACION,whoa (mind in awe),0.1436
28/10/2021 22:18,NAV,Wanted You (feat. Lil Uzi Vert),3.311666667
28/10/2021 22:22,SZA,Love Galore (feat. Travis Scott),3.66045
28/10/2021 22:26,French Montana,Unforgettable,3.89835
28/10/2021 22:29,NAV,Tension,3.095983333
28/10/2021 22:32,Post Malone,Paranoid,0.20245
28/10/2021 22:32,Lil Tjay,Calling My Phone,3.4243
28/10/2021 22:35,Yung Gravy,Whip A Tesla,2.562216667
28/10/2021 22:35,Kid Cudi,Marijuana,0.291666667
28/10/2021 22:38,Post Malone,Go Flex,2.99355
28/10/2021 22:40,Drake,Fountains (with Tems),1.487666667
28/10/2021 22:43,NAV,Myself,3.141083333
28/10/2021 22:46,XXXTENTACION,SAD!,2.77675
28/10/2021 22:49,Pop Smoke,For The Night (feat. Lil Baby & DaBaby),3.1746
28/10/2021 22:49,Travis Scott,YOSEMITE,0.061383333
28/10/2021 22:53,Gunna,Car Sick (feat. NAV & Metro Boomin),3.6636
28/10/2021 22:53,Metro Boomin,10 Freaky Girls (with 21 Savage),0.211466667
28/10/2021 22:56,Young Thug,Chanel (Go Get It) [feat. Gunna & Lil Baby],3.361766667
28/10/2021 22:59,Pop Smoke,For The Night (feat. Lil Baby & DaBaby),3.064283333
28/10/2021 23:02,Roddy Ricch,Start Wit Me (feat. Gunna),2.64485
28/10/2021 23:02,Kendrick Lamar,LOVE. FEAT. ZACARI.,0.091383333
28/10/2021 23:06,Metro Boomin,Dreamcatcher (feat. Swae Lee & Travis Scott),3.532
28/10/2021 23:10,PARTYNEXTDOOR,LOYAL (feat. Drake and Bad Bunny) - Remix,4.685316667
28/10/2021 23:11,Metro Boomin,10AM/Save The World (feat. Gucci Mane),0.234766667
28/10/2021 23:14,Lil Tjay,Calling My Phone,3.4243
28/10/2021 23:18,Fliptrix,See the Sun,0.724133333
28/10/2021 23:18,yung g,KRONOS!,3.495016667
28/10/2021 23:20,Milky Chance,Stolen Dance,2.160166667
28/10/2021 23:22,Tove Lo,Stay High - Habits Remix,1.6942
28/10/2021 23:26,The Weeknd,Reminder,3.648
28/10/2021 23:29,The Weeknd,Heartless,3.304433333
28/10/2021 23:32,The Weeknd,Loft Music,2.523933333
28/10/2021 23:37,The Weeknd,Wicked Games,5.395766667
28/10/2021 23:39,The Weeknd,Reminder,2.225316667
28/10/2021 23:43,The Weeknd,Often - Kygo Remix,3.906666667
28/10/2021 23:47,Belly,Die For It (ft. Nas),3.2645
28/10/2021 23:51,The Weeknd,Often - Kygo Remix,3.906666667
28/10/2021 23:53,The Weeknd,Till Dawn (Here Comes The Sun),2.731533333
28/10/2021 23:56,The Weeknd,Scared To Live,2.238966667
28/10/2021 23:59,The Weeknd,I Feel It Coming,3.375833333
29/10/2021 00:02,The Weeknd,Shameless,2.9868
29/10/2021 00:03,The Weeknd,Try Me,0.030033333
29/10/2021 00:03,The Weeknd,Wasted Times,0.04345
29/10/2021 00:03,The Weeknd,Scared To Live,1.446933333
29/10/2021 00:06,The Weeknd,Wasted Times,2.745233333
29/10/2021 00:09,BoyWithUke,Two Moons,2.49085
29/10/2021 00:11,Ziad,BLAME ME,2.386533333
29/10/2021 00:14,Offset,Ric Flair Drip (with Metro Boomin),2.88
29/10/2021 00:18,21 Savage,Bank Account,3.671766667
29/10/2021 00:19,Chelsea Cutler,sometimes - live in new york,0.918566667
29/10/2021 00:19,Don Toliver,No Idea,0.0107
29/10/2021 00:22,Doja Cat,Juicy,3.384883333
29/10/2021 00:22,21 Savage,Bank Account,0.422183333
29/10/2021 00:26,Pop Smoke,Mood Swings (feat. Lil Tjay),3.55555
29/10/2021 00:29,Travis Scott,CAN'T SAY,3.3068
29/10/2021 00:33,Drake,F*****g Fans,4.085516667
29/10/2021 00:34,Kendrick Lamar,PRIDE.,0.672166667
29/10/2021 00:38,Summer Walker,My Affection (with PARTYNEXTDOOR),3.56555
29/10/2021 00:38,Alec Benjamin,I'm Not A Cynic,0.480516667
29/10/2021 00:41,NAV,Call Me,2.689433333
29/10/2021 00:44,Verzache,Some Things,0.0343
29/10/2021 00:44,Zedd,Happy Now,0.24705
29/10/2021 00:44,Bryce Vine,Drew Barrymore,0.035066667
29/10/2021 00:44,Adin,She Make It Clap Freestyle,2.7014
29/10/2021 00:48,Jeremy Zucker,end,0.3419
29/10/2021 00:48,Khalid,Better,3.823533333
29/10/2021 00:51,ODIE,North Face,3.279983333
29/10/2021 00:52,Surf Mesa,ily (i love you baby) (feat. Emilee),0.735433333
29/10/2021 00:54,Ruel,too many feelings,1.6325
29/10/2021 00:58,Glass Animals,Heat Waves,0.016683333
29/10/2021 00:58,Drake,Not You Too (feat. Chris Brown),0.089083333
29/10/2021 00:58,H.E.R.,Slide,3.972016667
29/10/2021 01:01,Kaash Paige,Soul Ties,3.03955
29/10/2021 01:04,G-Eazy,Him & I (with Halsey),0.277433333
29/10/2021 01:07,Aaron Smith,Dancin - Krono Remix,3.714683333
29/10/2021 01:07,Jaden,Summertime In Paris,0.08955
29/10/2021 01:08,Cannons,Fire for You,0.335916667
29/10/2021 01:12,Logic,Overnight,0.12815
29/10/2021 01:12,Avicii,Waiting For Love,3.84355
29/10/2021 01:16,The Weeknd,Faith,4.720433333
29/10/2021 01:17,Garrett Nash,feelings fade,0.5699
29/10/2021 01:21,The Weeknd,After Hours,3.477766667
29/10/2021 01:23,Aya Nakamura,Pookie,2.80235
29/10/2021 01:24,Bruno Mars,Locked out of Heaven,0.4127
29/10/2021 01:25,Travis Scott,NO BYSTANDERS,1.550966667
29/10/2021 01:27,Akon,Don't Matter,1.789533333
29/10/2021 01:31,6LACK,Ex Calling,3.532666667
29/10/2021 01:35,The Weeknd,Faith,4.267366667
29/10/2021 01:39,blackbear,idfc,4.0862
29/10/2021 01:40,Passenger,Let Her Go,0.72825
29/10/2021 01:41,James Arthur,Say You Won't Let Go,1.150116667
29/10/2021 01:45,Akon,Smack That,3.539333333
29/10/2021 01:47,Jay Rock,Wow Freestyle (feat. Kendrick Lamar),1.988366667
29/10/2021 01:47,Cigarettes After Sex,Nothing's Gonna Hurt You Baby,0.333183333
29/10/2021 01:50,Cigarettes After Sex,K.,3.12775
29/10/2021 01:50,Justin Bieber,Baby,0.034466667
29/10/2021 01:53,benny blanco,Eastside (with Halsey & Khalid),2.89665
29/10/2021 01:56,NAV,Habits,3.40605
29/10/2021 01:57,Coldplay,Viva La Vida,0
29/10/2021 01:57,Troye Sivan,BITE,0.223316667
29/10/2021 02:01,Coldplay,Hymn for the Weekend,4.304433333
29/10/2021 02:04,NAV,She Hurtin,3.1138
29/10/2021 02:05,Post Malone,No Option,1.185166667
29/10/2021 08:09,Jaden,PCH,0.0038
29/10/2021 08:11,Yung Gravy,Whip A Tesla,2.562216667
29/10/2021 08:15,Juice WRLD,Lucid Dreams,3.99725
29/10/2021 08:17,Travis Scott,SICKO MODE,1.296233333
29/10/2021 11:26,Travis Scott,SICKO MODE,0.0441
29/10/2021 11:29,Russ,Missin You Crazy,3.37235
29/10/2021 11:30,AURORA,Runaway,0.367966667
29/10/2021 11:33,Bazzi,Honest,2.918216667
29/10/2021 11:37,Khalid,Motion,3.931333333
29/10/2021 11:40,Justin Bieber,Intentions (feat. Quavo),3.547766667
29/10/2021 11:44,QUIN,Mushroom Chocolate (with 6LACK),3.7773
29/10/2021 11:46,Kaash Paige,Love Songs - Bonus,2.477333333
29/10/2021 11:51,PARTYNEXTDOOR,SHOWING YOU,4.779683333
29/10/2021 11:55,Liza Anne,"1,000 Years",3.65
29/10/2021 11:59,Izzamuzzic,Calm Me Down,3.88835
29/10/2021 11:59,keshi,2 soon,0.016716667
29/10/2021 12:28,Jeremy Zucker,"we're fucked, it's fine",1.729333333
29/10/2021 12:34,Anuv Jain,Ocean,0.0725
29/10/2021 12:34,Garrett Nash,feelings fade,2.528633333
29/10/2021 12:38,Khalid,Coaster,3.318666667
29/10/2021 12:42,Jeremy Zucker,you were good to me,3.652433333
29/10/2021 12:45,Kina,I Still Dream Of You (feat. Thomas Reid),3.654016667
29/10/2021 12:50,Ali Gatie,Moonlight,3.814216667
29/10/2021 12:54,Dean Lewis,Be Alright,3.272883333
29/10/2021 12:57,Illuwn,Nowhere to Go,2.595833333
29/10/2021 13:00,Kina,Can We Kiss Forever?,3.132183333
29/10/2021 13:01,Kina,Are You Still With Him,0.337683333
29/10/2021 13:02,Glass Animals,Heat Waves,0.388833333
29/10/2021 13:02,Glass Animals,Heat Waves,0.040233333
29/10/2021 13:02,Surf Mesa,ily (i love you baby) (feat. Emilee),0.021566667
29/10/2021 13:02,Khalid,OTW,0.011016667
29/10/2021 13:06,Frank Ocean,Thinkin Bout You,3.345766667
29/10/2021 13:10,PARTYNEXTDOOR,SHOWING YOU,4.779683333
29/10/2021 13:14,Neanderthal,White Lies,3.848483333
29/10/2021 13:17,Neanderthal,White Lies,0.007533333
29/10/2021 13:17,PARTYNEXTDOOR,SHOWING YOU,0
29/10/2021 13:17,6LACK,Pretty Little Fears (feat. J. Cole),0.55905
29/10/2021 13:22,Neanderthal,White Lies,3.848483333
29/10/2021 13:26,6LACK,Pretty Little Fears (feat. J. Cole),4.005683333
29/10/2021 13:29,keshi,2 soon,3.44185
29/10/2021 13:34,Drake,Losses,1.716283333
29/10/2021 13:38,Neanderthal,Get Out of My Head,3.833333333
29/10/2021 13:42,Khalid,8TEEN,3.81
29/10/2021 13:44,Drake,Pain 1993 (with Playboi Carti),2.484616667
29/10/2021 13:46,Harry Styles,Watermelon Sugar,0.021383333
29/10/2021 13:46,Bryson Tiller,Exchange,1.120366667
29/10/2021 13:46,Jhené Aiko,B.S. (feat. H.E.R.),0.017
29/10/2021 13:50,Pop Smoke,Mood Swings (feat. Lil Tjay),3.55555
29/10/2021 13:56,Jesse Gallagher,The Snowbird Strut,0.714
29/10/2021 14:26,Jesse Gallagher,The Snowbird Strut,1.418666667
29/10/2021 14:30,Doja Cat,Wine Pon You (feat. Konshens),3.65
29/10/2021 14:34,PnB Rock,Selfish,2.4525
29/10/2021 14:39,Drake,F*****g Fans,4.085516667
29/10/2021 14:40,LANY,Malibu Nights,1.380233333
29/10/2021 15:18,Olivia Rodrigo,drivers license,4.03355
29/10/2021 15:23,Kaash Paige,Soul Ties,5.652733333
29/10/2021 15:27,Eluzai,call my friends...,2.469983333
29/10/2021 15:33,Eluzai,call my friends...,2.957066667
29/10/2021 15:34,Duckwrth,MICHUUL.,0.410133333
29/10/2021 15:37,BoyWithUke,Two Moons,3.745783333
29/10/2021 15:43,Justin Bieber,Available,3.25555
29/10/2021 15:44,Lauv,Breathe,0.151316667
29/10/2021 17:51,Lauv,Breathe,0.019883333
29/10/2021 17:51,Bryson Tiller,Don't,0.08625
29/10/2021 17:55,Verzache,Some Things,3.657133333
29/10/2021 17:59,BoyWithUke,Two Moons,3.745783333
29/10/2021 17:59,Drake,Losses,0
29/10/2021 18:07,Bryce Vine,Drew Barrymore,1.396666667
29/10/2021 20:02,Bryce Vine,Drew Barrymore,3.112466667
29/10/2021 20:05,Kaash Paige,London,1.827766667
29/10/2021 20:20,Drake,F*****g Fans,2.148666667
29/10/2021 22:27,Drake,F*****g Fans,0.3187
29/10/2021 22:27,Metro Boomin,Space Cadet (feat. Gunna),0
29/10/2021 22:28,Post Malone,Candy Paint,0.040333333
29/10/2021 22:29,Metro Boomin,Space Cadet (feat. Gunna),1.897066667
29/10/2021 22:33,Sik World,Idgaf,0.838116667
29/10/2021 22:33,Travis Scott,R.I.P. SCREW,3.0935
29/10/2021 22:36,Drake,God's Plan,2.743116667
29/10/2021 22:39,PARTYNEXTDOOR,LOYAL (feat. Drake and Bad Bunny) - Remix,2.928916667
29/10/2021 22:43,Drake,Laugh Now Cry Later (feat. Lil Durk),3.599916667
29/10/2021 22:46,DJ Khaled,GREECE (feat. Drake),3.64835
29/10/2021 22:48,NAV,Ralo,1.733766667
29/10/2021 22:50,Drake,One Dance,2.1795
29/10/2021 22:53,Russ,Take It All in (feat. Rexx Life Raj),2.581966667
29/10/2021 22:55,Kendrick Lamar,PRIDE.,1.91815
29/10/2021 22:57,Glass Animals,Gooey,2.579666667
29/10/2021 22:59,Joji,SLOW DANCING IN THE DARK,1.811033333
29/10/2021 23:01,Else,Paris,1.8409
29/10/2021 23:01,Talented1337,Baby You're Worth It (Slowed & Reverbed),0.268333333
29/10/2021 23:03,Verzache,Some Things,2.038416667
29/10/2021 23:05,Neanderthal,Get Out of My Head,1.663516667
29/10/2021 23:07,Verzache,January,2.127966667
29/10/2021 23:09,BoyWithUke,Two Moons,1.376683333
29/10/2021 23:11,Miguel,Come Through and Chill (feat. J. Cole & Salaam Remi),2.412283333
29/10/2021 23:12,QUIN,Mushroom Chocolate (with 6LACK),0.56105
29/10/2021 23:14,Coone,We Don't Care,2.0527
29/10/2021 23:15,Dandara,Pororoca - Mollono.Bass Remix,1.0678
29/10/2021 23:16,Mall Grab,Liverpool Street In The Rain,1.635883333
29/10/2021 23:19,Charlotte de Witte,Lonesome - Original Mix,2.266383333
29/10/2021 23:21,Stoto,299792458 - Original Mix,2.1455
29/10/2021 23:26,Babalos,Snow Crystal,5.367716667
29/10/2021 23:30,Tory Lanez,Broke Leg (with Quavo & Tyga),0.100333333
29/10/2021 23:30,Metro Boomin,Dreamcatcher (feat. Swae Lee & Travis Scott),3.532
29/10/2021 23:33,Russ,"Psycho, Pt. 2",2.670133333
29/10/2021 23:37,Russ,Missin You Crazy,3.778216667
29/10/2021 23:39,Russ,Begging You,2.250766667
29/10/2021 23:43,Russ,Losin Control,3.7945
29/10/2021 23:46,Russ,Satisfy,3.0961
29/10/2021 23:47,Russ,CIVIL WAR - Bonus,1.370866667
29/10/2021 23:50,6LACK,ATL Freestyle,2.366466667
29/10/2021 23:51,Ruel,too many feelings,1.7306
29/10/2021 23:54,Glass Animals,Heat Waves,2.52295
29/10/2021 23:56,Jack Ü,Mind (feat. Kai),1.951716667
29/10/2021 23:57,Arman Cekin,Sever the Ties (feat. Esther Sparkes),1.461616667
29/10/2021 23:58,The Weeknd,Reminder,1.156666667
30/10/2021 00:00,The Weeknd,I Feel It Coming,1.495416667
30/10/2021 00:04,T78,The Antidote,3.771716667
30/10/2021 00:09,Akon,Don't Matter,4.884433333
30/10/2021 00:10,Coldplay,A Sky Full of Stars,0.987383333
30/10/2021 09:03,The Weeknd,Faith,4.720433333
30/10/2021 09:11,The Weeknd,The Party & The After Party,7.656433333
30/10/2021 09:15,The Weeknd,Twenty Eight,4.30755
30/10/2021 09:19,The Weeknd,Snowchild,4.119766667
30/10/2021 09:24,The Weeknd,Dark Times,4.344
30/10/2021 09:28,The Weeknd,High For This,4.120433333
30/10/2021 09:31,The Weeknd,Can't Feel My Face,3.558666667
30/10/2021 09:37,The Weeknd,Escape From LA,5.932666667
30/10/2021 09:41,Gesaffelstein,Lost in the Fire (feat. The Weeknd),3.368216667
30/10/2021 09:45,The Weeknd,Alone Again,4.16755
30/10/2021 09:50,Future,Low Life (feat. The Weeknd),5.225766667
30/10/2021 09:53,The Weeknd,Shameless,2.912766667
30/10/2021 10:42,Stardust,Music Sounds Better With You,6.238533333
30/10/2021 10:47,Charlotte de Witte,Pressure,0.008016667
30/10/2021 10:47,Bob Sinclar,World Hold On (Radio Edit) [Vintage Culture & Dubdogz Remix],0.110566667
30/10/2021 10:47,Mall Grab,Liverpool Street In The Rain,5.540616667
30/10/2021 10:48,T78,The Antidote,0.265316667
