endTime,artistName,trackName,msPlayed,Language
2021-11-19 12:54,Yo Trane,Late Night Drive,80862,en
2021-11-19 13:12,Yo Trane,Late Night Drive,34178,en
2021-11-19 13:12,Olivia Rodrigo,deja vu,3616,ro
2021-11-19 13:12,Glass Animals,Heat Waves,997,en
2021-11-19 13:12,AURORA,Runaway,3040,en
2021-11-19 13:15,José González,Heartbeats,160240,en
2021-11-19 13:20,Verzache,January,240309,en
2021-11-19 13:24,6LACK,Pretty Little Fears (feat. J. Cole),240341,en
2021-11-19 13:28,6LACK,ATL Freestyle,204128,en
2021-11-19 13:29,6LACK,Thugger’s Interlude,71997,en
2021-11-19 13:32,Khalid,Coaster,199120,en
2021-11-19 13:37,6LACK,Cutting Ties,261703,en
2021-11-19 13:44,Drake,Not You Too (feat. Chris Brown),157291,en
2021-11-19 13:55,SALES,Chinese New Year,4436,en
2021-11-19 13:57,keshi,skeletons,152480,en
2021-11-19 14:01,Jeremy Zucker,thinking 2 much,229453,en
2021-11-19 14:05,Jeremy Zucker,scared,207520,en
2021-11-19 14:08,Justin Bieber,Available,195333,en
2021-11-19 14:13,Rappin' 4-Tay,Playaz Club,266333,en
2021-11-19 14:17,Lil Tjay,20/20,230448,und
2021-11-19 14:21,Tyga,Leather in The Rain (feat. Kyndall),213798,en
2021-11-19 14:22,The Weeknd,Valerie,12670,en
2021-11-19 14:22,Kaash Paige,Soul Ties,46325,en
2021-11-19 14:24,H.E.R.,Every Kind Of Way,69511,en
2021-11-19 14:24,Dua Lipa,New Rules,6352,en
2021-11-19 14:24,Rihanna,Stay,10513,en
2021-11-19 14:24,Klingande,Jubel,12939,no
2021-11-19 14:24,Rihanna,S&M Remix,8294,en
2021-11-19 14:24,Drake,Don’t Matter To Me (with Michael Jackson),8480,en
2021-11-19 14:25,BoyWithUke,Two Moons,14657,en
2021-11-19 14:28,BoyWithUke,Two Moons,211768,en
2021-11-19 14:31,Kaash Paige,London,167840,en
2021-11-19 14:32,Garrett Nash,be,15310,en
2021-11-19 14:36,QUIN,Mushroom Chocolate (with 6LACK),226638,en
2021-11-19 14:37,Liza Anne,"1,000 Years",83104,en
2021-11-19 14:43,Miguel,Come Through and Chill (feat. J. Cole & Salaam Remi),322000,en
2021-11-19 14:54,ZAYN,Outside,336665,en
2021-11-19 14:55,Bryce Vine,Drew Barrymore,4448,en
2021-11-19 15:01,Shweta Pandit,Kiya Kiya,205314,hi
2021-11-19 15:03,Shweta Pandit,Kiya Kiya,73808,hi
2021-11-19 15:03,Udit Narayan,Ek Dilruba Hai,0,hi
2021-11-19 15:03,Udit Narayan,"Tu Cheez Badi Hain (From ""Mohra"")",3645,hi
2021-11-19 15:08,Arijit Singh,Wat Wat Wat,298492,nl
2021-11-19 15:10,Abhijeet,"Tan Tana Tan Tan (From ""Judwaa"")",2280,hi
2021-11-19 15:10,Abhijeet,"Tan Tana Tan Tan (From ""Judwaa"")",42567,hi
2021-11-19 15:12,Udit Narayan,"Saat Samundar Paar, Pt. 1",105432,gu
2021-11-19 15:16,Pritam,Subhanallah,249707,ms
2021-11-19 15:20,Atif Aslam,Main Rang Sharbaton Ka,263152,hi
2021-11-19 15:24,Rashid Ali,Kahin To,57763,mr
2021-11-19 17:38,Rashid Ali,Kahin To,395,mr
2021-11-19 17:38,KK,Ajab Si,852,et
2021-11-19 17:42,Jasleen Royal,Din Shagna Da,215304,ha
2021-11-19 17:47,Pritam,Tu Chahiye,272680,hi
2021-11-19 17:52,Pritam,Mere Bina,289560,hi
2021-11-19 17:55,Ayushmann Khurrana,"Chan Kitthan (From ""Chan Kitthan"")",803,en
2021-11-19 17:55,Pritam,Bulleya,285,kn
2021-11-19 17:55,Amaal Mallik,Main Rahoon Ya Na Rahoon,137407,hi
2021-11-19 17:55,A.R. Rahman,Jashn-E-Bahaaraa,643,gu
2021-11-19 17:55,Gajendra Verma,"Mann Mera (From ""Table No. 21"")",323,en
2021-11-19 17:55,Arijit Singh,Kabhi Jo Baadal Barse,1240,hi
2021-11-19 18:07,Atif Aslam,Tajdar-E-Haram Coke Studio Season 8,575542,hi
2021-11-19 18:10,Pritam,Jiyein Kyun,162837,hi
2021-11-19 18:12,Tanishk Bagchi,Makhna,142820,bg
2021-11-19 18:15,Amit Trivedi,Tu Hi Hai,199643,it
2021-11-19 18:20,A.R. Rahman,Nadaan Parinde,253590,hi
2021-11-19 18:20,Neanderthal,Get Out of My Head,48069,en
2021-11-19 19:47,Doja Cat,Wine Pon You (feat. Konshens),590,en
2021-11-19 19:47,Neanderthal,Get Out of My Head,213397,en
2021-11-19 19:50,Kaien Cruz,X N O,183012,el
2021-11-19 19:55,One Direction,No Control,46487,es
2021-11-19 21:18,Jeremy Zucker,talk is overrated,78,en
2021-11-19 21:18,Drake,Losses,607,en
2021-11-19 21:18,Drake,Marvins Room,23,en
2021-11-19 21:18,Miguel,Come Through and Chill (feat. J. Cole & Salaam Remi),941,en
2021-11-19 21:18,6LACK,Cutting Ties,1115,en
2021-11-19 21:18,One Direction,No Control,193141,es
2021-11-19 21:18,Olivia Rodrigo,deja vu,12173,ro
2021-11-19 21:22,Russ,"Psycho, Pt. 2",116200,en
2021-11-19 21:50,Bryson Tiller,Don't,937,en
2021-11-19 21:54,Lil Tjay,20/20,230448,und
2021-11-19 21:55,Dave,Location (feat. Burna Boy),103696,en
2021-11-19 21:58,NAV,Vicodin,131214,fi
2021-11-19 21:58,Jeremy Zucker,you were good to me,5441,en
2021-11-19 21:59,Era Istrefi,Bonbon,69754,ht
2021-11-19 22:02,The Weeknd,Reminder,191352,en
2021-11-19 22:06,Dave,Professor X,217704,en
2021-11-19 22:08,Burna Boy,Ye,155167,en
2021-11-19 22:12,Post Malone,No Option,2194,en
2021-11-19 22:12,Plan B,Charmaine,226133,en
2021-11-19 22:16,The Weeknd,Can't Feel My Face,213520,en
2021-11-19 22:18,Gesaffelstein,Lost in the Fire (feat. The Weeknd),151623,en
2021-11-19 22:23,The Weeknd,I Feel It Coming,262483,en
2021-11-19 22:25,The Weeknd,Missed You - Bonus Track,144539,en
2021-11-19 22:28,Belly,Die For It (ft. Nas),175356,en
2021-11-19 22:33,The Weeknd,After Hours,298045,en
2021-11-19 22:39,The Weeknd,After Hours,352141,en
2021-11-19 22:43,The Weeknd,Try Me,221106,en
2021-11-19 22:44,The Weeknd,Secrets,78699,en
2021-11-19 22:47,Frank Ocean,Thinkin Bout You,145090,en
2021-11-19 22:49,Jeremy Zucker,julia,144430,en
2021-11-19 23:02,Tory Lanez,Broke Leg (with Quavo & Tyga),694,en
2021-11-19 23:02,Jeremy Zucker,julia,11000,en
2021-11-19 23:05,Kendrick Lamar,LOVE. FEAT. ZACARI.,213400,en
2021-11-19 23:08,NAV,Champion (feat. Travis Scott),195053,en
2021-11-19 23:09,Kendrick Lamar,PRIDE.,22453,en
2021-11-19 23:11,Gunna,Car Sick (feat. NAV & Metro Boomin),109278,en
2021-11-19 23:12,Drake,Laugh Now Cry Later (feat. Lil Durk),101509,en
2021-11-19 23:16,Ramz,Barking,202826,en
2021-11-19 23:20,JAY-Z,Ni**as In Paris,0,en
2021-11-19 23:20,Ziad,OBLAK,14121,sl
2021-11-19 23:20,G-Eazy,"Me, Myself & I",251466,en
2021-11-19 23:24,G-Eazy,Tumblr Girls (feat. Christoph Andersson),8973,en
2021-11-19 23:24,21 Savage,Bank Account,220306,en
2021-11-19 23:28,JAY-Z,Ni**as In Paris,219333,en
2021-11-19 23:29,Luh Kel,Pull Up,55524,en
2021-11-19 23:29,Russ,BEST ON EARTH (feat. BIA) - Bonus,2381,en
2021-11-19 23:30,Drake,One Dance,108060,en
2021-11-19 23:33,Tove Lo,Stay High - Habits Remix,165996,en
2021-11-19 23:37,Drake,Fair Trade (with Travis Scott),209570,en
2021-11-19 23:41,WizKid,Essence (feat. Tems),248040,en
2021-11-19 23:41,The Weeknd,The Hills,7406,en
2021-11-19 23:45,David Guetta,Memories (feat. Kid Cudi),210853,en
2021-11-19 23:48,Rammstein,Du hast,234226,de
2021-11-19 23:51,Nas,Spicy (feat. Fivio Foreign & A$AP Ferg),166523,en
2021-11-19 23:55,The Weeknd,The Hills,242253,en
2021-11-19 23:59,BoyWithUke,Two Moons,223785,en
2021-11-20 00:03,Metro Boomin,"No More (feat. Travis Scott, Kodak Black & 21 Savage)",265120,en
2021-11-20 00:04,Rels B,Lejos de Tí,13958,es
2021-11-20 00:06,J Balvin,In Da Getto,131066,it
2021-11-20 00:06,Diljit Dosanjh,Do You Know,30766,en
2021-11-20 00:07,Izzamuzzic,Adventure - Original Mix,9117,en
2021-11-20 00:09,T78,The Antidote,166005,en
2021-11-20 00:13,Warren G,Party We Will Throw Now!,209412,en
2021-11-20 00:15,Berner,20 Joints,129716,en
2021-11-20 00:16,Drake,Don’t Matter To Me (with Michael Jackson),77212,en
2021-11-20 00:19,Internet Money,"Lemonade (feat. Gunna, Don Toliver & NAV)",170085,en
2021-11-20 00:22,Skepta,Pure Water,149593,en
2021-11-20 00:24,Silentó,Watch Me (Whip / Nae Nae),151784,en
2021-11-20 00:27,Zay Hilfigerrr,Juju on That Beat (TZ Anthem),142072,en
2021-11-20 00:30,Akon,Smack That,212360,en
2021-11-20 00:34,Akon,Right Now (Na Na Na),226294,fil
2021-11-20 00:36,Trinix,Supernova,46357,en
2021-11-20 00:36,The Weeknd,Blinding Lights,99220,en
2021-11-20 00:39,Riton,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,169153,en
2021-11-20 00:42,Jbrisko,Slo Mo,150822,de
2021-11-20 00:44,Akon,Smack That,23,en
2021-11-20 00:44,Akon,Don't Matter,2329,en
2021-11-20 00:44,Riton,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,30445,en
2021-11-20 00:44,Enrique Iglesias,Heart Attack,16547,en
2021-11-20 00:45,PnB Rock,Selfish,55256,en
2021-11-20 00:49,Bryce Vine,Drew Barrymore,191146,en
2021-11-20 00:51,Khalid,Better,141209,en
2021-11-20 00:51,Bill Murray,The Bare Necessities,4253,en
2021-11-20 00:51,Jason Weaver,"I Just Can't Wait to Be King - From ""The Lion King""/Soundtrack Version",1932,en
2021-11-20 00:54,Anika Noni Rose,Down In New Orleans,482,en
2021-11-20 00:54,Carmen Twillie,"Circle of Life - From ""The Lion King""/ Soundtrack",171911,en
2021-11-20 00:54,Lea Salonga,"Honor To Us All - From ""Mulan""/Soundtrack",2280,en
2021-11-20 00:54,Kristen Bell,"For the First Time in Forever - From ""Frozen""/Soundtrack Version",1507,en
2021-11-20 00:55,Maria und Margot Hellwig,Das Fischbachauer Lied,21340,de
2021-11-20 00:55,Samuel E. Wright,"Under the Sea - From ""The Little Mermaid"" / Soundtrack Version",29934,en
2021-11-20 00:58,Tokio Hotel,Schrei,191246,de
2021-11-20 01:02,Farruko,Pepas,253717,es
2021-11-20 01:05,KSI,Holiday,169177,en
2021-11-20 01:06,Meek Mill,Going Bad (feat. Drake),79445,en
2021-11-20 01:09,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,157560,en
2021-11-20 01:10,VIC MENSA,Reverse (Ft. G-Eazy),23224,en
2021-11-20 01:12,Kaien Cruz,X N O,141573,el
2021-11-20 01:16,Glass Animals,Heat Waves,226008,en
2021-11-20 01:19,Milky Chance,Stolen Dance,206558,en
2021-11-20 01:21,Aaron Smith,Dancin - Krono Remix,110704,sl
2021-11-20 01:23,Drake,Controlla,90190,it
2021-11-20 01:25,Drake,Toosie Slide,121938,en
2021-11-20 01:26,Aya Nakamura,Djadja (feat. Afro B) - Remix,80130,en
2021-11-20 01:28,Aya Nakamura,Pookie,102161,af
2021-11-20 01:29,Macklemore & Ryan Lewis,Can't Hold Us (feat. Ray Dalton),64182,en
2021-11-20 01:30,The Killers,Mr. Brightside,99420,en
2021-11-20 01:35,Dave,Clash (feat. Stormzy),251733,en
2021-11-20 01:39,Aaron Smith,Dancin - Krono Remix,245783,sl
2021-11-20 01:42,The Weeknd,Reminder,218880,en
2021-11-20 01:43,Liam Payne,Strip That Down,65168,en
2021-11-20 01:46,H.E.R.,Slide,154274,en
2021-11-20 01:47,Metro Boomin,Space Cadet (feat. Gunna),61260,en
2021-11-20 01:50,Gunna,Toast Up,34998,en
2021-11-20 01:50,Drake,4422,159728,und
2021-11-20 01:50,Chris Brown,Party (feat. Usher & Gucci Mane),4519,en
2021-11-20 01:50,Olivia Rodrigo,deja vu,1193,ro
2021-11-20 01:50,Lil Tjay,Calling My Phone,2616,en
2021-11-20 01:51,AP Dhillon,Brown Munde,42051,en
2021-11-20 01:54,Panjabi MC,Mundian to Bach Ke,143300,hi
2021-11-20 01:55,Imran Khan,Amplifier,87324,en
2021-11-20 01:58,Guru Randhawa,Lahore,197390,en
2021-11-20 02:02,Las Ketchup,The Ketchup Song (Aserejé) - Spanglish Version,191158,es
2021-11-20 02:02,Aitch,Buss Down (feat. ZieZie),20558,nl
2021-11-20 02:03,Don Omar,Danza Kuduro,81684,ha
2021-11-20 02:07,Soulja Boy,Crank That (Soulja Boy),200146,en
2021-11-20 02:09,Iyaz,Replay,163282,en
2021-11-20 02:13,Drake,God's Plan,198973,en
2021-11-20 02:13,Willamette Stone,Heart Like Yours,47267,en
2021-11-20 02:17,Luis Fonsi,Despacito - Remix,208618,en
2021-11-20 02:20,XXXTENTACION,"I don’t even speak spanish lol - feat. Rio Santana, Judah, Andrez Babii",192229,en
2021-11-20 02:21,Offset,Ric Flair Drip (with Metro Boomin),21321,en
2021-11-20 02:22,benny blanco,Eastside (with Halsey & Khalid),104355,en
2021-11-20 02:25,Cardi B,I Like It,156420,en
2021-11-20 02:27,MC Fioti,Bum Bum Tam Tam - Jax Jones Remix,100820,gu
2021-11-20 02:28,Glass Animals,Gooey,78764,en
2021-11-20 02:30,Cardi B,Bartier Cardi (feat. 21 Savage),24390,en
2021-11-20 02:30,Shamur,Let the Music Play,118700,en
2021-11-20 02:31,Juice WRLD,Black & White,37179,en
2021-11-20 02:32,Daddy Yankee,Gasolina,37765,pt
2021-11-20 02:36,DJ Snake,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",166125,en
2021-11-20 02:41,Farruko,El Incomprendido,267546,es
2021-11-20 02:43,khai dreams,Medicine,121500,en
2021-11-20 02:45,The Tokens,The Lion Sleeps Tonight (Wimoweh),162093,en
2021-11-20 02:46,Kenny Man,Ni Gucci Ni Prada,44908,yo
2021-11-20 02:47,Drake,Knife Talk (with 21 Savage ft. Project Pat),63261,en
2021-11-20 02:50,Drake,Passionfruit,141327,en
2021-11-20 03:02,VCL,Acid Drop,218423,en
2021-11-20 03:03,DJ Jon Piemel,Inhale,4560,en
2021-11-20 03:10,T78,The Antidote,435223,en
2021-11-20 03:15,Doruksen,ACXD,275355,pt
2021-11-20 03:18,Lemane,Angry People,185950,en
2021-11-20 03:20,VCL,90's Feeling,301,en
2021-11-20 03:20,VCL,Pure Madness,128343,en
2021-11-20 03:21,Dutch Disorder,Heroine,75928,en
2021-11-20 03:22,ROBPM,Starkiller,66155,en
2021-11-20 03:28,Mike Steventon,Vibrations - Josh Lang Remix,310804,en
2021-11-20 03:33,Coone,We Don't Care,348120,en
2021-11-20 03:39,VCL,Pure Madness,313599,en
2021-11-20 03:40,Teqkoi,Hurting You Hurt Me Too,94945,en
2021-11-20 03:43,sagun,I'll Keep You Safe,185875,en
2021-11-20 03:46,Powfu,death bed (coffee for your head),173333,en
2021-11-20 03:48,prxz,Love Is More Depressing Than Depression,133276,en
2021-11-20 03:52,Else,Paris,209708,en
2021-11-20 03:54,dontaskalex,Heaven,115200,en
2021-11-20 04:00,Kid Francescoli,Moon (And It Went Like),390638,en
2021-11-20 04:03,Jhove,Above Clouds,168919,en
2021-11-20 04:05,Nohidea,you don't have to cry,96279,en
2021-11-20 04:07,Lo'fi Boy,Sex for Breakfast,146963,en
2021-11-20 04:10,Alicks,Next to You,185861,en
2021-11-20 04:14,Illuwn,Nowhere to Go,155750,en
2021-11-20 04:16,Joji,worldstar money (interlude),126312,en
2021-11-20 04:18,Lilac,Honey & Lemon,105373,en
2021-11-20 04:21,Towerz,choices,185581,en
2021-11-20 04:24,Peachy!,$orries,214857,en
2021-11-20 04:28,WYS,Snowman,195136,en
2021-11-20 04:30,kokoro,delusions,150697,en
2021-11-20 04:32,cryy,until sunrise,103200,en
2021-11-20 04:35,xander.,Rain Come Again,188800,en
2021-11-20 04:37,Kochetkovv,04:44,121913,und
2021-11-20 04:40,sagun,I'm Drunk And Confused,156000,en
2021-11-20 04:41,Shiloh Dynasty,Dance with Me,87411,en
2021-11-20 04:44,Floreyyyy,Not Even Her (feat. Shiloh),174699,en
2021-11-20 04:47,UMI,Butterfly,160500,en
2021-11-20 04:53,Drake,The Remorse,351220,en
2021-11-20 04:55,Jhove,closed eyes,138162,en
2021-11-20 04:58,Monty Datta,With Somebody Else,161406,en
2021-11-20 05:01,Purrple Cat,Reflection,191257,en
2021-11-20 05:04,Kudasaibeats,The Girl I Haven't Met (Biskwiq Flip),194220,en
2021-11-20 05:06,mell-ø,Stargazing,120000,en
2021-11-20 05:09,Joji,SLOW DANCING IN THE DARK,209273,en
2021-11-20 05:12,Clairo,Flaming Hot Cheetos,123884,en
2021-11-20 05:18,Ben Howard,Promise,384080,en
2021-11-20 05:20,Teqkoi,I'm Not Enough and I'm Sorry,120000,en
2021-11-20 05:23,sophie meiers,Bruises and Satin - Demo,183312,en
2021-11-20 05:24,LRN Slime,One Dance,72328,en
2021-11-20 05:30,Fink,Yesterday Was Hard On All Of Us,336253,en
2021-11-20 05:32,Teqkoi,Please Come Back,121521,en
2021-11-20 05:35,Misc.Inc,Virtue,178666,en
2021-11-20 05:37,Lilac,Last Train Home Together,118554,en
2021-11-20 05:38,Kasper Lindmark,Intimate,63157,en
2021-11-20 05:40,Jhove,After Hours,145598,en
2021-11-20 05:47,Petit Biscuit,Night Trouble,391256,en
2021-11-20 09:55,Teqkoi,Hurting You Hurt Me Too,94945,en
2021-11-20 09:55,sagun,I'll Keep You Safe,3595,en
2021-11-20 09:58,Powfu,death bed (coffee for your head),173333,en
2021-11-20 10:00,prxz,Love Is More Depressing Than Depression,133276,en
2021-11-20 10:03,Else,Paris,209708,en
2021-11-20 10:06,dontaskalex,Heaven,115200,en
2021-11-20 10:09,Kid Francescoli,Moon (And It Went Like),45184,en
2021-11-20 10:19,Kid Francescoli,Moon (And It Went Like),14960,en
2021-11-20 10:25,Kid Francescoli,Moon (And It Went Like),2784,en
2021-11-20 10:28,Jhove,Above Clouds,168919,en
2021-11-20 10:30,Nohidea,you don't have to cry,96279,en
2021-11-20 10:32,Lo'fi Boy,Sex for Breakfast,146963,en
2021-11-20 10:36,Alicks,Next to You,185861,en
2021-11-20 10:37,Illuwn,Nowhere to Go,57145,en
2021-11-20 10:41,Joji,worldstar money (interlude),54983,en
2021-11-20 15:59,Don Toliver,No Idea,10150,es
2021-11-20 15:59,SSGKobe,MIA,525,it
2021-11-20 16:02,Young Thug,Chanel (Go Get It) [feat. Gunna & Lil Baby],201706,en
2021-11-20 16:06,Post Malone,Candy Paint,227533,en
2021-11-20 16:10,G-Eazy,"Me, Myself & I",251466,en
2021-11-20 16:14,PARTYNEXTDOOR,Come and See Me (feat. Drake),235477,en
2021-11-20 16:17,Travis Scott,R.I.P. SCREW,185610,en
2021-11-20 16:20,Post Malone,Enemies (feat. DaBaby),196760,en
2021-11-20 16:24,Dave,Funky Friday,182741,en
2021-11-20 16:25,Metro Boomin,10AM/Save The World (feat. Gucci Mane),837,en
2021-11-20 16:25,G-Eazy,No Limit,1767,en
2021-11-20 16:25,Lil Uzi Vert,Leaders (feat. NAV),0,en
2021-11-20 16:25,PARTYNEXTDOOR,SHOWING YOU,7028,en
2021-11-20 16:25,A Boogie Wit da Hoodie,Swervin (feat. 6ix9ine),74737,en
2021-11-20 16:30,Metro Boomin,Space Cadet (feat. Gunna),203266,en
2021-11-20 16:33,J. Cole,p r i d e . i s . t h e . d e v i l (with Lil Baby),218210,en
2021-11-20 16:36,G-Eazy,I Mean It (feat. Remo),16875,en
2021-11-20 16:36,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,158040,en
2021-11-20 16:39,Yung Gravy,Whip A Tesla,153733,en
2021-11-20 16:42,6LACK,Let Her Go,177171,en
2021-11-20 16:44,YoungBoy Never Broke Again,Callin (feat. Snoop Dogg),143044,en
2021-11-20 16:48,Lil Tjay,20/20,230448,und
2021-11-20 16:51,Juice WRLD,All Girls Are The Same,52521,en
2021-11-21 00:41,Purrple Cat,Reflection,7653,en
2021-11-21 00:41,Purrple Cat,Reflection,1847,en
2021-11-21 00:41,Purrple Cat,Reflection,885,en
2021-11-21 00:41,Towerz,choices,2292,en
2021-11-21 00:41,Kasper Lindmark,Intimate,1102,en
2021-11-21 00:41,Kasper Lindmark,Intimate,2524,en
2021-11-21 00:41,Pritam,Phir Le Aya Dil - Reprise,10687,hi
2021-11-21 00:41,A.R. Rahman,Nadaan Parinde,5856,hi
2021-11-21 00:41,sophie meiers,Bruises and Satin - Demo,7032,en
2021-11-21 00:46,Mohit Chauhan,Tum Ho,316500,hi
2021-11-21 00:52,Alka Yagnik,"Agar Tum Saath Ho (From ""Tamasha"")",341054,hi
2021-11-21 00:55,Pritam,Subhanallah,187690,ms
2021-11-21 01:00,Pritam,Kabira,223459,rw
2021-11-21 01:10,A.R. Rahman,Kun Faya Kun,284520,ar
2021-11-21 01:16,A.R. Rahman,Kun Faya Kun,186073,ar
2021-11-21 01:20,Atif Aslam,Main Rang Sharbaton Ka,263152,hi
2021-11-21 01:34,Atif Aslam,Tajdar-E-Haram Coke Studio Season 8,427694,hi
2021-11-21 07:49,Amit Trivedi,"Tu Hi Hai (Ali Zafar Version) [From ""Dear Zindagi""]",1981,hi
2021-11-21 07:49,Atif Aslam,Tere Sang Yaara,3130,hi
2021-11-21 07:49,Atif Aslam,Tajdar-E-Haram Coke Studio Season 8,127998,hi
2021-11-21 07:53,Amit Trivedi,Tu Hi Hai,199643,it
2021-11-21 07:56,Vilen,Ek Raat,224040,hi
2021-11-21 08:01,Gajendra Verma,"Mann Mera (From ""Table No. 21"")",198125,en
2021-11-21 08:06,Pritam,Tune Jo Na Kaha,310073,haw
2021-11-21 08:12,Mithoon,"Darkhaast (feat. Arijit Singh, Sunidhi Chauhan)",41717,hi
2021-11-21 08:13,Mithoon,"Darkhaast (feat. Arijit Singh, Sunidhi Chauhan)",100370,hi
2021-11-21 08:19,Atif Aslam,Tu Jaane Na,341933,mr
2021-11-21 08:24,Rashid Ali,Kahin To,303206,mr
2021-11-21 08:24,Harrdy Sandhu,Soch,31428,uz
2021-11-21 08:25,Pritam,Subhanallah,51610,ms
2021-11-21 08:28,Palak Muchhal,"Chahun Main Ya Naa (From ""Aashiqui 2"")",146360,hi
2021-11-21 08:30,Kaash Paige,Love Songs - Bonus,148640,en
2021-11-21 08:35,keshi,2 soon,206511,en
2021-11-21 08:38,Don Toliver,Euphoria (feat. Travis Scott & Kaash Paige),216004,en
2021-11-21 08:41,Eluzai,call my friends...,197142,en
2021-11-21 08:43,Jhené Aiko,P*$$Y Fairy (OTW),86741,en
2021-11-21 09:15,NAV,Ralo,954,pt
2021-11-21 09:15,G-Eazy,Remember You (feat. blackbear),808,en
2021-11-21 09:15,Ziad,OBLAK,593,sl
2021-11-21 09:15,G-Eazy,Let's Get Lost (feat. Devon Baldwin),23,en
2021-11-21 09:20,Drake,TSU,308755,en
2021-11-21 09:25,Drake,In The Bible (with Lil Durk & Giveon),296568,en
2021-11-21 09:30,PARTYNEXTDOOR,LOYAL (feat. Drake and Bad Bunny) - Remix,281119,en
2021-11-21 09:32,Metro Boomin,Don't Come Out The House (with 21 Savage),168346,en
2021-11-21 09:35,Travis Scott,YOSEMITE,150043,en
2021-11-21 09:38,Kid Cudi,Another Day,199786,en
2021-11-21 09:41,6LACK,Let Her Go,177171,en
2021-11-21 09:47,Rae Sremmurd,Powerglide (feat. Juicy J) - From SR3MM,332300,en
2021-11-21 09:47,Lil Durk,India,37863,en
2021-11-21 10:03,Lil Durk,India,29428,en
2021-11-21 10:03,Tory Lanez,Broke Leg (with Quavo & Tyga),23,en
2021-11-21 10:06,GASHI,Roses,169573,en
2021-11-21 10:08,NAV,Amazing (feat. Future),138000,en
2021-11-21 10:11,Kid Cudi,Lovin’ Me (feat. Phoebe Bridgers),158841,en
2021-11-21 10:13,Lil Baby,Yes Indeed,142273,en
2021-11-21 10:14,GASHI,My Year,8072,en
2021-11-21 11:03,Powfu,throw it all away (feat. Jomie),0,en
2021-11-21 11:06,Kaash Paige,Love Songs - Bonus,148640,en
2021-11-21 11:06,keshi,2 soon,4766,en
2021-11-21 11:10,Neanderthal,Get Out of My Head,230000,en
2021-11-21 11:14,Neanderthal,White Lies,258704,en
2021-11-21 11:17,keshi,skeletons,152480,en
2021-11-21 11:20,Khalid,Motion,235880,en
2021-11-21 11:21,Verzache,Some Things,7361,en
2021-11-21 11:22,Ava Max,Sweet but Psycho - Leon Lour Remix,56343,en
2021-11-21 11:26,H.E.R.,Slide,238321,en
2021-11-21 11:29,Tate McRae,rubberband,7135,af
2021-11-21 11:29,Marc Seguí,Tiroteo - Remix,764,en
2021-11-21 11:29,BoyWithUke,Two Moons,205694,en
2021-11-21 11:36,Marc Seguí,Tiroteo - Remix,256543,en
2021-11-21 11:52,Marc Seguí,Tiroteo - Remix,186329,en
2021-11-21 11:53,Aaron Smith,Dancin - Krono Remix,35494,sl
2021-11-21 11:56,Kaien Cruz,X N O,183012,el
2021-11-21 12:00,Khalid,Motion,72967,en
2021-11-21 18:13,Jhené Aiko,P*$$Y Fairy (OTW),4020,en
2021-11-21 18:17,Petit Biscuit,Sunset Lover,189700,en
2021-11-21 18:19,Frank Ocean,Thinkin Bout You,162890,en
2021-11-21 18:19,ODIE,North Face,3580,en
2021-11-21 18:23,Neanderthal,Get Out of My Head,230000,en
2021-11-21 18:28,Khalid,Better,229412,en
2021-11-21 18:32,Olivia Rodrigo,deja vu,215506,ro
2021-11-21 18:35,James Arthur,Say You Won't Let Go,211466,en
2021-11-21 18:39,Verzache,Some Things,4330,en
2021-11-21 18:39,keshi,skeletons,3710,en
2021-11-21 18:39,keshi,skeletons,860,en
2021-11-21 18:39,Khalid,Motion,170,en
2021-11-21 18:39,Khalid,Motion,2670,en
2021-11-21 18:39,Neanderthal,White Lies,3198,en
2021-11-21 18:39,Neanderthal,Get Out of My Head,230000,en
2021-11-21 18:43,Neanderthal,White Lies,230909,en
2021-11-21 18:46,keshi,skeletons,152480,en
2021-11-21 18:50,Khalid,Motion,235880,en
2021-11-21 18:54,Verzache,Some Things,219428,en
2021-11-21 18:58,Khalid,8TEEN,228600,en
2021-11-21 19:01,Bryce Vine,Drew Barrymore,191146,en
2021-11-21 19:04,The Lumineers,Ophelia,160097,en
2021-11-21 19:07,Bazzi,03:15,167018,und
2021-11-21 19:09,Bazzi,Honest,154908,en
2021-11-21 19:12,Lauv,Tattoos Together,186613,en
2021-11-21 19:15,Jhené Aiko,P*$$Y Fairy (OTW),181860,en
2021-11-21 19:18,José González,Heartbeats,160240,en
2021-11-21 19:50,The Weeknd,Heartless,184896,en
2021-11-21 20:24,Las Ketchup,The Ketchup Song (Aserejé) - Spanglish Version,7557,es
2021-11-21 20:26,Ava Max,Sweet but Psycho - Leon Lour Remix,108933,en
2021-11-21 20:29,Serhat Durmus,Yolu Yok (feat. Zerrin),141985,tr
2021-11-21 20:29,AJ Tracey,Ladbroke Grove,2114,en
2021-11-21 20:29,Metro Boomin,Dreamcatcher (feat. Swae Lee & Travis Scott),13379,en
2021-11-21 20:29,KALEO,Way down We Go,6064,en
2021-11-21 20:30,Bad Bunny,Callaita,81842,ga
